ticker,expiration_date,spread_type,short_strike,long_strike,short_premium,long_premium,net_credit,max_loss,risk_reward_ratio,decision_date
TSLL,2026-01-16,Bear Call Spread,47.0,48.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2026-01-16,Bull Put Spread,45.0,46.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2026-01-16,Bull Put Spread,46.0,47.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2026-01-16,Bull Put Spread,48.0,49.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2026-01-16,Bull Put Spread,56.0,57.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2026-01-16,Bull Put Spread,60.0,61.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,26.7,27.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,33.7,34.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,35.7,36.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,45.0,46.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,50.0,51.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,51.0,52.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bear Call Spread,53.0,54.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
